random_seed:  100
debug:  False
batch size:  6
num_classes:  2
output_dir:  ./
model:  unet
learning_rate:  0.001
optimizer:  sgd
load_model:  True
unet unet_batch_norm:  True
unet_use_dropout:  False
unet_dropout_rate:  None
unet_channels:  64
print_every:  10
save_model_every:  100
validation_every:  1
crop_size:  224
predict:  False
lr_decay_every:  10000
lr_decay_ratio:  0.5
loading model from file..
model loaded!
gpu:  True
epoch 0 | step 9 | loss_train 0.17696575820446014 | loss_val None | lr 0.001 | time 92.38958978652954 
epoch 2229 | step 40139 | loss_train 0.036798205226659775 | loss_val None | lr 6.25e-05 | time 3.5032215118408203 
epoch 2230 | step 40149 | loss_train 0.03612324222922325 | loss_val None | lr 6.25e-05 | time 3.320189952850342 
epoch 2231 | step 40159 | loss_train 0.028375612571835518 | loss_val None | lr 6.25e-05 | time 0.3734853267669678 
epoch 2231 | step 40169 | loss_train 0.04055406525731087 | loss_val None | lr 6.25e-05 | time 3.6118199825286865 
epoch 2232 | step 40179 | loss_train 0.03742191568017006 | loss_val None | lr 6.25e-05 | time 1.1098825931549072 
epoch 2232 | step 40189 | loss_train 0.026062028482556343 | loss_val None | lr 6.25e-05 | time 4.354101657867432 
epoch 2233 | step 40199 | loss_train 0.04082231968641281 | loss_val None | lr 6.25e-05 | time 1.8485734462738037 
epoch 2233 | step 40209 | loss_train 0.028420014306902885 | loss_val None | lr 6.25e-05 | time 12.39971375465393 
epoch 2234 | step 40219 | loss_train 0.042280592024326324 | loss_val None | lr 6.25e-05 | time 2.5875396728515625 
epoch 2234 | step 40229 | loss_train 0.04624191299080849 | loss_val None | lr 6.25e-05 | time 3.510718822479248 
epoch 2235 | step 40239 | loss_train 0.027219807729125023 | loss_val None | lr 6.25e-05 | time 3.3261945247650146 
epoch 2236 | step 40249 | loss_train 0.03935062512755394 | loss_val None | lr 6.25e-05 | time 0.37782979011535645 
epoch 2236 | step 40259 | loss_train 0.03377549350261688 | loss_val None | lr 6.25e-05 | time 3.5143938064575195 
epoch 2237 | step 40269 | loss_train 0.04494365304708481 | loss_val None | lr 6.25e-05 | time 1.1119351387023926 
epoch 2237 | step 40279 | loss_train 0.056108564138412476 | loss_val None | lr 6.25e-05 | time 3.493821859359741 
epoch 2238 | step 40289 | loss_train 0.0305089820176363 | loss_val None | lr 6.25e-05 | time 1.8488421440124512 
epoch 2238 | step 40299 | loss_train 0.021135270595550537 | loss_val None | lr 6.25e-05 | time 3.5133068561553955 
epoch 2239 | step 40309 | loss_train 0.03359542414546013 | loss_val None | lr 6.25e-05 | time 2.5663609504699707 
epoch 2239 | step 40319 | loss_train 0.04034743085503578 | loss_val None | lr 6.25e-05 | time 3.470602035522461 
epoch 2240 | step 40329 | loss_train 0.040079355239868164 | loss_val None | lr 6.25e-05 | time 3.32258677482605 
epoch 2241 | step 40339 | loss_train 0.04704376310110092 | loss_val None | lr 6.25e-05 | time 0.3682410717010498 
epoch 2241 | step 40349 | loss_train 0.04000657796859741 | loss_val None | lr 6.25e-05 | time 3.497394561767578 
epoch 2242 | step 40359 | loss_train 0.037047650665044785 | loss_val None | lr 6.25e-05 | time 1.1080822944641113 
epoch 2242 | step 40369 | loss_train 0.031999725848436356 | loss_val None | lr 6.25e-05 | time 3.4931702613830566 
epoch 2243 | step 40379 | loss_train 0.04316240921616554 | loss_val None | lr 6.25e-05 | time 1.85093355178833 
epoch 2243 | step 40389 | loss_train 0.04599159210920334 | loss_val None | lr 6.25e-05 | time 3.5121259689331055 
epoch 2244 | step 40399 | loss_train 0.04763129726052284 | loss_val None | lr 6.25e-05 | time 2.589977502822876 
epoch 2244 | step 40409 | loss_train 0.03531928360462189 | loss_val None | lr 6.25e-05 | time 10.26456594467163 
epoch 2245 | step 40419 | loss_train 0.043114546686410904 | loss_val None | lr 6.25e-05 | time 3.299997091293335 
epoch 2246 | step 40429 | loss_train 0.05326304957270622 | loss_val None | lr 6.25e-05 | time 0.36232733726501465 
epoch 2246 | step 40439 | loss_train 0.03730567917227745 | loss_val None | lr 6.25e-05 | time 3.889188766479492 
epoch 2247 | step 40449 | loss_train 0.029716715216636658 | loss_val None | lr 6.25e-05 | time 1.1097569465637207 
epoch 2247 | step 40459 | loss_train 0.024842403829097748 | loss_val None | lr 6.25e-05 | time 3.5035488605499268 
epoch 2248 | step 40469 | loss_train 0.04197002202272415 | loss_val None | lr 6.25e-05 | time 1.8472115993499756 
epoch 2248 | step 40479 | loss_train 0.03420480713248253 | loss_val None | lr 6.25e-05 | time 3.517190933227539 
epoch 2249 | step 40489 | loss_train 0.0419134683907032 | loss_val None | lr 6.25e-05 | time 2.596134901046753 
epoch 2249 | step 40499 | loss_train 0.04226452484726906 | loss_val None | lr 6.25e-05 | time 3.490370273590088 
epoch 2250 | step 40509 | loss_train 0.03447415307164192 | loss_val None | lr 6.25e-05 | time 3.3684728145599365 
epoch 2251 | step 40519 | loss_train 0.028996143490076065 | loss_val None | lr 6.25e-05 | time 0.36916685104370117 
epoch 2251 | step 40529 | loss_train 0.0341777540743351 | loss_val None | lr 6.25e-05 | time 3.498441457748413 
epoch 2252 | step 40539 | loss_train 0.04664357006549835 | loss_val None | lr 6.25e-05 | time 1.1106104850769043 
epoch 2252 | step 40549 | loss_train 0.02539411000907421 | loss_val None | lr 6.25e-05 | time 3.5059003829956055 
epoch 2253 | step 40559 | loss_train 0.038419853895902634 | loss_val None | lr 6.25e-05 | time 1.858224868774414 
epoch 2253 | step 40569 | loss_train 0.030167002230882645 | loss_val None | lr 6.25e-05 | time 4.681651592254639 
epoch 2254 | step 40579 | loss_train 0.06195150688290596 | loss_val None | lr 6.25e-05 | time 2.593209743499756 
epoch 2254 | step 40589 | loss_train 0.032075803726911545 | loss_val None | lr 6.25e-05 | time 3.5002243518829346 
epoch 2255 | step 40599 | loss_train 0.04151950404047966 | loss_val None | lr 6.25e-05 | time 3.319084882736206 
epoch 2256 | step 40609 | loss_train 0.0351654477417469 | loss_val None | lr 6.25e-05 | time 0.37459301948547363 
epoch 2256 | step 40619 | loss_train 0.0369199737906456 | loss_val None | lr 6.25e-05 | time 3.4849014282226562 
epoch 2257 | step 40629 | loss_train 0.03768105432391167 | loss_val None | lr 6.25e-05 | time 1.1184582710266113 
epoch 2257 | step 40639 | loss_train 0.031635161489248276 | loss_val None | lr 6.25e-05 | time 3.4969797134399414 
epoch 2258 | step 40649 | loss_train 0.03330783173441887 | loss_val None | lr 6.25e-05 | time 1.8484954833984375 
epoch 2258 | step 40659 | loss_train 0.04169687256217003 | loss_val None | lr 6.25e-05 | time 3.493833541870117 
epoch 2259 | step 40669 | loss_train 0.024076759815216064 | loss_val None | lr 6.25e-05 | time 2.5998501777648926 
epoch 2259 | step 40679 | loss_train 0.0420067198574543 | loss_val None | lr 6.25e-05 | time 3.49421763420105 
epoch 2260 | step 40689 | loss_train 0.05086852237582207 | loss_val None | lr 6.25e-05 | time 3.317967176437378 
epoch 2261 | step 40699 | loss_train 0.0314624048769474 | loss_val None | lr 6.25e-05 | time 0.373549222946167 
epoch 2261 | step 40709 | loss_train 0.03135601431131363 | loss_val None | lr 6.25e-05 | time 12.424374103546143 
epoch 2262 | step 40719 | loss_train 0.04837064817547798 | loss_val None | lr 6.25e-05 | time 1.1137499809265137 
epoch 2262 | step 40729 | loss_train 0.025978505611419678 | loss_val None | lr 6.25e-05 | time 3.5157546997070312 
epoch 2263 | step 40739 | loss_train 0.04983421042561531 | loss_val None | lr 6.25e-05 | time 1.865584135055542 
epoch 2263 | step 40749 | loss_train 0.03972017019987106 | loss_val None | lr 6.25e-05 | time 3.509354829788208 
epoch 2264 | step 40759 | loss_train 0.025325901806354523 | loss_val None | lr 6.25e-05 | time 2.5948379039764404 
epoch 2264 | step 40769 | loss_train 0.0412466824054718 | loss_val None | lr 6.25e-05 | time 3.6061275005340576 
epoch 2265 | step 40779 | loss_train 0.038460347801446915 | loss_val None | lr 6.25e-05 | time 3.3071279525756836 
epoch 2266 | step 40789 | loss_train 0.025517599657177925 | loss_val None | lr 6.25e-05 | time 0.369243860244751 
epoch 2266 | step 40799 | loss_train 0.032252829521894455 | loss_val None | lr 6.25e-05 | time 3.4920098781585693 
epoch 2267 | step 40809 | loss_train 0.02827032282948494 | loss_val None | lr 6.25e-05 | time 1.0993220806121826 
epoch 2267 | step 40819 | loss_train 0.033887654542922974 | loss_val None | lr 6.25e-05 | time 3.4929749965667725 
epoch 2268 | step 40829 | loss_train 0.03259570151567459 | loss_val None | lr 6.25e-05 | time 1.8596537113189697 
epoch 2268 | step 40839 | loss_train 0.02852002903819084 | loss_val None | lr 6.25e-05 | time 3.504737138748169 
epoch 2269 | step 40849 | loss_train 0.018256545066833496 | loss_val None | lr 6.25e-05 | time 2.5917463302612305 
epoch 2269 | step 40859 | loss_train 0.039167724549770355 | loss_val None | lr 6.25e-05 | time 3.5047264099121094 
epoch 2270 | step 40869 | loss_train 0.042208634316921234 | loss_val None | lr 6.25e-05 | time 3.322308301925659 
epoch 2271 | step 40879 | loss_train 0.05209337919950485 | loss_val None | lr 6.25e-05 | time 0.37281107902526855 
epoch 2271 | step 40889 | loss_train 0.047250114381313324 | loss_val None | lr 6.25e-05 | time 3.508817195892334 
epoch 2272 | step 40899 | loss_train 0.035283640027046204 | loss_val None | lr 6.25e-05 | time 1.1236863136291504 
epoch 2272 | step 40909 | loss_train 0.04180362448096275 | loss_val None | lr 6.25e-05 | time 12.479317665100098 
epoch 2273 | step 40919 | loss_train 0.03125647455453873 | loss_val None | lr 6.25e-05 | time 1.8554863929748535 
epoch 2273 | step 40929 | loss_train 0.03319437429308891 | loss_val None | lr 6.25e-05 | time 3.492788553237915 
epoch 2274 | step 40939 | loss_train 0.029404932633042336 | loss_val None | lr 6.25e-05 | time 2.5932211875915527 
epoch 2274 | step 40949 | loss_train 0.03705770894885063 | loss_val None | lr 6.25e-05 | time 3.99143123626709 
epoch 2275 | step 40959 | loss_train 0.027525784447789192 | loss_val None | lr 6.25e-05 | time 3.3248684406280518 
epoch 2276 | step 40969 | loss_train 0.029230516403913498 | loss_val None | lr 6.25e-05 | time 0.3742513656616211 
epoch 2276 | step 40979 | loss_train 0.02965971641242504 | loss_val None | lr 6.25e-05 | time 3.5151162147521973 
epoch 2277 | step 40989 | loss_train 0.024196984246373177 | loss_val None | lr 6.25e-05 | time 1.1138696670532227 
epoch 2277 | step 40999 | loss_train 0.030559571459889412 | loss_val None | lr 6.25e-05 | time 3.509483575820923 
epoch 2278 | step 41009 | loss_train 0.040244486182928085 | loss_val None | lr 6.25e-05 | time 1.8377742767333984 
epoch 2278 | step 41019 | loss_train 0.04177912697196007 | loss_val None | lr 6.25e-05 | time 3.4912312030792236 
epoch 2279 | step 41029 | loss_train 0.03772950917482376 | loss_val None | lr 6.25e-05 | time 2.5958611965179443 
epoch 2279 | step 41039 | loss_train 0.05241825431585312 | loss_val None | lr 6.25e-05 | time 3.4942502975463867 
epoch 2280 | step 41049 | loss_train 0.028359374031424522 | loss_val None | lr 6.25e-05 | time 3.3260302543640137 
epoch 2281 | step 41059 | loss_train 0.02985914796590805 | loss_val None | lr 6.25e-05 | time 0.37360072135925293 
epoch 2281 | step 41069 | loss_train 0.03878284618258476 | loss_val None | lr 6.25e-05 | time 3.498607635498047 
epoch 2282 | step 41079 | loss_train 0.033253785222768784 | loss_val None | lr 6.25e-05 | time 1.1094284057617188 
epoch 2282 | step 41089 | loss_train 0.0231182761490345 | loss_val None | lr 6.25e-05 | time 3.4882731437683105 
epoch 2283 | step 41099 | loss_train 0.03860988840460777 | loss_val None | lr 6.25e-05 | time 1.8462588787078857 
epoch 2283 | step 41109 | loss_train 0.038151342421770096 | loss_val None | lr 6.25e-05 | time 12.442288160324097 
epoch 2284 | step 41119 | loss_train 0.03843223676085472 | loss_val None | lr 6.25e-05 | time 2.5885465145111084 
epoch 2284 | step 41129 | loss_train 0.027517694979906082 | loss_val None | lr 6.25e-05 | time 3.4967215061187744 
epoch 2285 | step 41139 | loss_train 0.0335366353392601 | loss_val None | lr 6.25e-05 | time 3.3189828395843506 
epoch 2286 | step 41149 | loss_train 0.0296024177223444 | loss_val None | lr 6.25e-05 | time 0.365490198135376 
epoch 2286 | step 41159 | loss_train 0.028014913201332092 | loss_val None | lr 6.25e-05 | time 3.504427433013916 
epoch 2287 | step 41169 | loss_train 0.03044421598315239 | loss_val None | lr 6.25e-05 | time 1.1201951503753662 
epoch 2287 | step 41179 | loss_train 0.05400220304727554 | loss_val None | lr 6.25e-05 | time 3.5098962783813477 
epoch 2288 | step 41189 | loss_train 0.027995875105261803 | loss_val None | lr 6.25e-05 | time 1.852536916732788 
epoch 2288 | step 41199 | loss_train 0.030159279704093933 | loss_val None | lr 6.25e-05 | time 3.4877192974090576 
epoch 2289 | step 41209 | loss_train 0.040702033787965775 | loss_val None | lr 6.25e-05 | time 2.5677237510681152 
epoch 2289 | step 41219 | loss_train 0.025646040216088295 | loss_val None | lr 6.25e-05 | time 3.4795470237731934 
epoch 2290 | step 41229 | loss_train 0.03663920238614082 | loss_val None | lr 6.25e-05 | time 3.3338820934295654 
epoch 2291 | step 41239 | loss_train 0.0241091325879097 | loss_val None | lr 6.25e-05 | time 0.3695030212402344 
epoch 2291 | step 41249 | loss_train 0.029330691322684288 | loss_val None | lr 6.25e-05 | time 3.4996719360351562 
epoch 2292 | step 41259 | loss_train 0.03374580293893814 | loss_val None | lr 6.25e-05 | time 1.1143145561218262 
epoch 2292 | step 41269 | loss_train 0.036252766847610474 | loss_val None | lr 6.25e-05 | time 3.516369342803955 
epoch 2293 | step 41279 | loss_train 0.03330165520310402 | loss_val None | lr 6.25e-05 | time 1.841054916381836 
epoch 2293 | step 41289 | loss_train 0.04835515841841698 | loss_val None | lr 6.25e-05 | time 3.5090584754943848 
epoch 2294 | step 41299 | loss_train 0.06520036607980728 | loss_val None | lr 6.25e-05 | time 2.597001314163208 
epoch 2294 | step 41309 | loss_train 0.03299906477332115 | loss_val None | lr 6.25e-05 | time 9.951916694641113 
epoch 2295 | step 41319 | loss_train 0.040488649159669876 | loss_val None | lr 6.25e-05 | time 3.306520700454712 
epoch 2296 | step 41329 | loss_train 0.03336537629365921 | loss_val None | lr 6.25e-05 | time 0.367145299911499 
epoch 2296 | step 41339 | loss_train 0.03338964283466339 | loss_val None | lr 6.25e-05 | time 3.4934988021850586 
epoch 2297 | step 41349 | loss_train 0.025157438591122627 | loss_val None | lr 6.25e-05 | time 1.1096906661987305 
epoch 2297 | step 41359 | loss_train 0.03759773448109627 | loss_val None | lr 6.25e-05 | time 3.4938483238220215 
epoch 2298 | step 41369 | loss_train 0.0356130376458168 | loss_val None | lr 6.25e-05 | time 1.8409864902496338 
epoch 2298 | step 41379 | loss_train 0.04464912414550781 | loss_val None | lr 6.25e-05 | time 3.481792449951172 
epoch 2299 | step 41389 | loss_train 0.045703474432229996 | loss_val None | lr 6.25e-05 | time 2.5818917751312256 
epoch 2299 | step 41399 | loss_train 0.03287367522716522 | loss_val None | lr 6.25e-05 | time 3.4929537773132324 
epoch 2300 | step 41409 | loss_train 0.042984671890735626 | loss_val None | lr 6.25e-05 | time 3.3822364807128906 
epoch 2301 | step 41419 | loss_train 0.04010971263051033 | loss_val None | lr 6.25e-05 | time 0.3692901134490967 
epoch 2301 | step 41429 | loss_train 0.03429625555872917 | loss_val None | lr 6.25e-05 | time 3.5103871822357178 
epoch 2302 | step 41439 | loss_train 0.03449925035238266 | loss_val None | lr 6.25e-05 | time 1.1127941608428955 
epoch 2302 | step 41449 | loss_train 0.031977973878383636 | loss_val None | lr 6.25e-05 | time 3.516043186187744 
epoch 2303 | step 41459 | loss_train 0.027390820905566216 | loss_val None | lr 6.25e-05 | time 1.85524582862854 
epoch 2303 | step 41469 | loss_train 0.036577288061380386 | loss_val None | lr 6.25e-05 | time 3.5935564041137695 
epoch 2304 | step 41479 | loss_train 0.03725918009877205 | loss_val None | lr 6.25e-05 | time 2.593113422393799 
epoch 2304 | step 41489 | loss_train 0.03327097371220589 | loss_val None | lr 6.25e-05 | time 3.4933507442474365 
epoch 2305 | step 41499 | loss_train 0.034500911831855774 | loss_val None | lr 6.25e-05 | time 3.3282885551452637 
epoch 2306 | step 41509 | loss_train 0.02829706110060215 | loss_val None | lr 6.25e-05 | time 0.36805105209350586 
epoch 2306 | step 41519 | loss_train 0.037621334195137024 | loss_val None | lr 6.25e-05 | time 3.482117176055908 
epoch 2307 | step 41529 | loss_train 0.03268968686461449 | loss_val None | lr 6.25e-05 | time 1.1099512577056885 
epoch 2307 | step 41539 | loss_train 0.03287961706519127 | loss_val None | lr 6.25e-05 | time 3.507157564163208 
epoch 2308 | step 41549 | loss_train 0.037205785512924194 | loss_val None | lr 6.25e-05 | time 1.851370096206665 
epoch 2308 | step 41559 | loss_train 0.02844114974141121 | loss_val None | lr 6.25e-05 | time 3.508478879928589 
epoch 2309 | step 41569 | loss_train 0.04899571090936661 | loss_val None | lr 6.25e-05 | time 2.6031365394592285 
epoch 2309 | step 41579 | loss_train 0.035382770001888275 | loss_val None | lr 6.25e-05 | time 3.499901294708252 
epoch 2310 | step 41589 | loss_train 0.028671041131019592 | loss_val None | lr 6.25e-05 | time 3.9972481727600098 
epoch 2311 | step 41599 | loss_train 0.033667709678411484 | loss_val None | lr 6.25e-05 | time 0.3745760917663574 
epoch 2311 | step 41609 | loss_train 0.03461103141307831 | loss_val None | lr 6.25e-05 | time 12.485902070999146 
epoch 2312 | step 41619 | loss_train 0.05360380932688713 | loss_val None | lr 6.25e-05 | time 1.1120555400848389 
epoch 2312 | step 41629 | loss_train 0.03779679909348488 | loss_val None | lr 6.25e-05 | time 3.5140063762664795 
epoch 2313 | step 41639 | loss_train 0.025098994374275208 | loss_val None | lr 6.25e-05 | time 1.8536722660064697 
epoch 2313 | step 41649 | loss_train 0.026544969528913498 | loss_val None | lr 6.25e-05 | time 3.5099501609802246 
epoch 2314 | step 41659 | loss_train 0.025744406506419182 | loss_val None | lr 6.25e-05 | time 2.586674451828003 
epoch 2314 | step 41669 | loss_train 0.046566929668188095 | loss_val None | lr 6.25e-05 | time 3.5165457725524902 
epoch 2315 | step 41679 | loss_train 0.0419476181268692 | loss_val None | lr 6.25e-05 | time 3.3982579708099365 
epoch 2316 | step 41689 | loss_train 0.02862047590315342 | loss_val None | lr 6.25e-05 | time 0.37090420722961426 
epoch 2316 | step 41699 | loss_train 0.025761092081665993 | loss_val None | lr 6.25e-05 | time 3.4964473247528076 
epoch 2317 | step 41709 | loss_train 0.055389754474163055 | loss_val None | lr 6.25e-05 | time 1.099719762802124 
epoch 2317 | step 41719 | loss_train 0.03042018599808216 | loss_val None | lr 6.25e-05 | time 3.4675378799438477 
epoch 2318 | step 41729 | loss_train 0.04252300783991814 | loss_val None | lr 6.25e-05 | time 1.8509395122528076 
epoch 2318 | step 41739 | loss_train 0.04444615915417671 | loss_val None | lr 6.25e-05 | time 3.508312702178955 
epoch 2319 | step 41749 | loss_train 0.028666902333498 | loss_val None | lr 6.25e-05 | time 2.5873732566833496 
epoch 2319 | step 41759 | loss_train 0.03231910243630409 | loss_val None | lr 6.25e-05 | time 3.5108413696289062 
epoch 2320 | step 41769 | loss_train 0.031246531754732132 | loss_val None | lr 6.25e-05 | time 3.3288075923919678 
epoch 2321 | step 41779 | loss_train 0.045859772711992264 | loss_val None | lr 6.25e-05 | time 0.37525177001953125 
epoch 2321 | step 41789 | loss_train 0.041240252554416656 | loss_val None | lr 6.25e-05 | time 3.499316453933716 
epoch 2322 | step 41799 | loss_train 0.02630770392715931 | loss_val None | lr 6.25e-05 | time 1.126192331314087 
epoch 2322 | step 41809 | loss_train 0.02933035045862198 | loss_val None | lr 6.25e-05 | time 10.202179431915283 
epoch 2323 | step 41819 | loss_train 0.038130275905132294 | loss_val None | lr 6.25e-05 | time 1.844238519668579 
epoch 2323 | step 41829 | loss_train 0.0313090905547142 | loss_val None | lr 6.25e-05 | time 3.4960861206054688 
epoch 2324 | step 41839 | loss_train 0.036503832787275314 | loss_val None | lr 6.25e-05 | time 3.226840019226074 
epoch 2324 | step 41849 | loss_train 0.05322108790278435 | loss_val None | lr 6.25e-05 | time 3.4953770637512207 
epoch 2325 | step 41859 | loss_train 0.03834594413638115 | loss_val None | lr 6.25e-05 | time 3.3176639080047607 
epoch 2326 | step 41869 | loss_train 0.026754071936011314 | loss_val None | lr 6.25e-05 | time 0.38031983375549316 
epoch 2326 | step 41879 | loss_train 0.03598767891526222 | loss_val None | lr 6.25e-05 | time 3.487680196762085 
epoch 2327 | step 41889 | loss_train 0.03299461305141449 | loss_val None | lr 6.25e-05 | time 1.1053979396820068 
epoch 2327 | step 41899 | loss_train 0.039853285998106 | loss_val None | lr 6.25e-05 | time 3.4828484058380127 
epoch 2328 | step 41909 | loss_train 0.039274562150239944 | loss_val None | lr 6.25e-05 | time 1.8337535858154297 
epoch 2328 | step 41919 | loss_train 0.02371024526655674 | loss_val None | lr 6.25e-05 | time 3.496680498123169 
epoch 2329 | step 41929 | loss_train 0.029307382181286812 | loss_val None | lr 6.25e-05 | time 2.5952019691467285 
epoch 2329 | step 41939 | loss_train 0.024648750200867653 | loss_val None | lr 6.25e-05 | time 3.525010585784912 
epoch 2330 | step 41949 | loss_train 0.03614763543009758 | loss_val None | lr 6.25e-05 | time 3.331796646118164 
epoch 2331 | step 41959 | loss_train 0.042632561177015305 | loss_val None | lr 6.25e-05 | time 0.3673386573791504 
epoch 2331 | step 41969 | loss_train 0.03417884185910225 | loss_val None | lr 6.25e-05 | time 3.8186237812042236 
epoch 2332 | step 41979 | loss_train 0.03314982354640961 | loss_val None | lr 6.25e-05 | time 1.1105256080627441 
epoch 2332 | step 41989 | loss_train 0.04187339171767235 | loss_val None | lr 6.25e-05 | time 3.4935429096221924 
epoch 2333 | step 41999 | loss_train 0.028993288055062294 | loss_val None | lr 6.25e-05 | time 1.8526427745819092 
epoch 2333 | step 42009 | loss_train 0.05578277260065079 | loss_val None | lr 6.25e-05 | time 12.460440397262573 
epoch 2334 | step 42019 | loss_train 0.03303200379014015 | loss_val None | lr 6.25e-05 | time 2.5904276371002197 
epoch 2334 | step 42029 | loss_train 0.04969026520848274 | loss_val None | lr 6.25e-05 | time 3.504498243331909 
epoch 2335 | step 42039 | loss_train 0.027525341138243675 | loss_val None | lr 6.25e-05 | time 3.32820725440979 
epoch 2336 | step 42049 | loss_train 0.057430099695920944 | loss_val None | lr 6.25e-05 | time 0.37163686752319336 
epoch 2336 | step 42059 | loss_train 0.035327374935150146 | loss_val None | lr 6.25e-05 | time 3.5005459785461426 
epoch 2337 | step 42069 | loss_train 0.03732803091406822 | loss_val None | lr 6.25e-05 | time 1.1166656017303467 
epoch 2337 | step 42079 | loss_train 0.03435441106557846 | loss_val None | lr 6.25e-05 | time 3.5080618858337402 
epoch 2338 | step 42089 | loss_train 0.03556268662214279 | loss_val None | lr 6.25e-05 | time 1.8442611694335938 
epoch 2338 | step 42099 | loss_train 0.037032049149274826 | loss_val None | lr 6.25e-05 | time 3.97347092628479 
epoch 2339 | step 42109 | loss_train 0.029276477172970772 | loss_val None | lr 6.25e-05 | time 2.574533700942993 
epoch 2339 | step 42119 | loss_train 0.032668452709913254 | loss_val None | lr 6.25e-05 | time 3.490252733230591 
epoch 2340 | step 42129 | loss_train 0.04192176088690758 | loss_val None | lr 6.25e-05 | time 3.326805830001831 
epoch 2341 | step 42139 | loss_train 0.023966040462255478 | loss_val None | lr 6.25e-05 | time 0.3760068416595459 
epoch 2341 | step 42149 | loss_train 0.027654511854052544 | loss_val None | lr 6.25e-05 | time 3.5140581130981445 
epoch 2342 | step 42159 | loss_train 0.037050761282444 | loss_val None | lr 6.25e-05 | time 1.1131234169006348 
epoch 2342 | step 42169 | loss_train 0.032696887850761414 | loss_val None | lr 6.25e-05 | time 3.5109658241271973 
epoch 2343 | step 42179 | loss_train 0.027913810685276985 | loss_val None | lr 6.25e-05 | time 1.8463497161865234 
epoch 2343 | step 42189 | loss_train 0.02983226254582405 | loss_val None | lr 6.25e-05 | time 3.511875867843628 
epoch 2344 | step 42199 | loss_train 0.031629789620637894 | loss_val None | lr 6.25e-05 | time 2.5942676067352295 
epoch 2344 | step 42209 | loss_train 0.03845670446753502 | loss_val None | lr 6.25e-05 | time 11.265945196151733 
epoch 2345 | step 42219 | loss_train 0.03857548162341118 | loss_val None | lr 6.25e-05 | time 3.2968263626098633 
epoch 2346 | step 42229 | loss_train 0.035545315593481064 | loss_val None | lr 6.25e-05 | time 0.37206506729125977 
epoch 2346 | step 42239 | loss_train 0.03242756798863411 | loss_val None | lr 6.25e-05 | time 3.5004475116729736 
epoch 2347 | step 42249 | loss_train 0.03996048495173454 | loss_val None | lr 6.25e-05 | time 1.114180088043213 
epoch 2347 | step 42259 | loss_train 0.03423291817307472 | loss_val None | lr 6.25e-05 | time 3.4893321990966797 
epoch 2348 | step 42269 | loss_train 0.041414525359869 | loss_val None | lr 6.25e-05 | time 1.8572111129760742 
epoch 2348 | step 42279 | loss_train 0.03409252688288689 | loss_val None | lr 6.25e-05 | time 3.5034713745117188 
epoch 2349 | step 42289 | loss_train 0.030914390459656715 | loss_val None | lr 6.25e-05 | time 2.5955066680908203 
epoch 2349 | step 42299 | loss_train 0.05463495850563049 | loss_val None | lr 6.25e-05 | time 3.491767406463623 
epoch 2350 | step 42309 | loss_train 0.022738004103302956 | loss_val None | lr 6.25e-05 | time 3.3484857082366943 
epoch 2351 | step 42319 | loss_train 0.05056562274694443 | loss_val None | lr 6.25e-05 | time 0.3733057975769043 
epoch 2351 | step 42329 | loss_train 0.0453420914709568 | loss_val None | lr 6.25e-05 | time 3.5067217350006104 
epoch 2352 | step 42339 | loss_train 0.03925231099128723 | loss_val None | lr 6.25e-05 | time 1.1142714023590088 
epoch 2352 | step 42349 | loss_train 0.044826440513134 | loss_val None | lr 6.25e-05 | time 3.4876456260681152 
epoch 2353 | step 42359 | loss_train 0.05689392611384392 | loss_val None | lr 6.25e-05 | time 1.8466832637786865 
epoch 2353 | step 42369 | loss_train 0.03978472948074341 | loss_val None | lr 6.25e-05 | time 3.499481201171875 
epoch 2354 | step 42379 | loss_train 0.040083229541778564 | loss_val None | lr 6.25e-05 | time 2.5927300453186035 
epoch 2354 | step 42389 | loss_train 0.03596576675772667 | loss_val None | lr 6.25e-05 | time 3.50410532951355 
epoch 2355 | step 42399 | loss_train 0.05015963688492775 | loss_val None | lr 6.25e-05 | time 3.324089527130127 
epoch 2356 | step 42409 | loss_train 0.03612935170531273 | loss_val None | lr 6.25e-05 | time 0.37293028831481934 
epoch 2356 | step 42419 | loss_train 0.034622643142938614 | loss_val None | lr 6.25e-05 | time 3.49320125579834 
epoch 2357 | step 42429 | loss_train 0.03779402747750282 | loss_val None | lr 6.25e-05 | time 1.1056616306304932 
epoch 2357 | step 42439 | loss_train 0.03964543342590332 | loss_val None | lr 6.25e-05 | time 3.5066077709198 
epoch 2358 | step 42449 | loss_train 0.03523404151201248 | loss_val None | lr 6.25e-05 | time 1.8449833393096924 
epoch 2358 | step 42459 | loss_train 0.03792545944452286 | loss_val None | lr 6.25e-05 | time 3.5017738342285156 
epoch 2359 | step 42469 | loss_train 0.03198209032416344 | loss_val None | lr 6.25e-05 | time 2.5937106609344482 
epoch 2359 | step 42479 | loss_train 0.048963773995637894 | loss_val None | lr 6.25e-05 | time 4.78726601600647 
epoch 2360 | step 42489 | loss_train 0.03868716582655907 | loss_val None | lr 6.25e-05 | time 3.300586223602295 
epoch 2361 | step 42499 | loss_train 0.03259391337633133 | loss_val None | lr 6.25e-05 | time 0.36966681480407715 
epoch 2361 | step 42509 | loss_train 0.03492032736539841 | loss_val None | lr 6.25e-05 | time 12.424955129623413 
